Date,AAPL,GOOG,META,MSFT,QQQ,TSLA
2020-01-21,77.30899047851562,74.22000122070312,221.44000244140625,161.11175537109375,218.6960906982422,36.47999954223633
2020-01-22,77.5849609375,74.29750061035156,221.32000732421875,160.33763122558594,219.27398681640625,37.97066879272461
2020-01-23,77.9585952758789,74.3324966430664,219.75999450683594,161.32464599609375,219.9792022705078,38.14666748046875
2020-01-24,77.73391723632812,73.33550262451172,217.94000244140625,159.69898986816406,218.1280059814453,37.654666900634766
2020-01-27,75.44813537597656,71.69499969482422,214.8699951171875,157.0283203125,213.6224365234375,37.201332092285156
2020-01-28,77.58251953125,72.62799835205078,217.7899932861328,160.1053924560547,216.9036865234375,37.793331146240234
2020-01-29,79.20648956298828,72.93150329589844,223.22999572753906,162.60191345214844,217.25624084472656,38.732666015625
2020-01-30,79.09170532226562,72.79199981689453,209.52999877929688,167.1885223388672,218.03005981445312,42.72066879272461
2020-01-31,75.58488464355469,71.71150207519531,201.91000366210938,164.7210693359375,214.572509765625,43.371334075927734
2020-02-03,75.37728881835938,74.2969970703125,204.19000244140625,168.73675537109375,217.81455993652344,52.0
2020-02-04,77.86579895019531,72.35350036621094,209.8300018310547,174.29098510742188,222.80006408691406,59.137332916259766
2020-02-05,78.50074005126953,72.4114990234375,210.11000061035156,174.07809448242188,223.53468322753906,48.97999954223633
2020-02-06,79.41895294189453,73.8115005493164,210.85000610351562,177.6874237060547,225.4642333984375,49.930667877197266
2020-02-07,78.33944702148438,73.96150207519531,212.3300018310547,177.93899536132812,224.4945526123047,49.871334075927734
2020-02-10,78.71150970458984,75.43399810791016,213.05999755859375,182.59332275390625,227.20767211914062,51.41866683959961
2020-02-11,78.23663330078125,75.43949890136719,207.19000244140625,178.47119140625,227.2468719482422,51.62533187866211
2020-02-12,80.09457397460938,75.91349792480469,210.75999450683594,178.73245239257812,229.46046447753906,51.15266799926758
2020-02-13,79.52420043945312,75.73300170898438,213.13999938964844,177.7648162841797,229.1666259765625,53.599998474121094
2020-02-14,79.54380798339844,76.03700256347656,214.17999267578125,179.3517608642578,229.82286071777344,53.33533477783203
2020-02-18,78.0873031616211,75.9834976196289,217.8000030517578,181.1708984375,229.91102600097656,57.22666549682617
2020-02-19,79.21822357177734,76.33450317382812,217.49000549316406,181.71424865722656,232.11480712890625,61.16133117675781
2020-02-20,78.405517578125,75.90750122070312,214.5800018310547,178.93927001953125,229.95999145507812,59.96066665649414
2020-02-21,76.63081359863281,74.25550079345703,210.17999267578125,173.28248596191406,225.54257202148438,60.06666564941406
2020-02-24,72.9908218383789,71.07949829101562,200.72000122070312,165.8113555908203,216.8448944091797,55.58599853515625
2020-02-25,70.51846313476562,69.42250061035156,196.77000427246094,163.07516479492188,210.94847106933594,53.32733154296875
2020-02-26,71.63714599609375,69.65899658203125,197.1999969482422,165.11276245117188,212.0356903076172,51.91999816894531
2020-02-27,66.95435333251953,65.90450286865234,189.75,153.47906494140625,201.41822814941406,45.266666412353516
2020-02-28,66.91517639160156,66.96649932861328,192.47000122070312,157.1952362060547,201.57493591308594,44.53266525268555
2020-03-02,73.1450424194336,69.45549774169922,196.44000244140625,167.6548614501953,211.9769287109375,49.574668884277344
2020-03-03,70.82200622558594,67.06950378417969,185.88999938964844,159.62094116210938,205.17938232421875,49.70066833496094
2020-03-04,74.1070327758789,69.32599639892578,191.75999450683594,165.48147583007812,213.73997497558594,49.96666717529297
2020-03-05,71.70323944091797,65.9520034790039,185.1699981689453,161.32867431640625,207.2460479736328,48.30266571044922
2020-03-06,70.75101470947266,64.92050170898438,181.08999633789062,156.768310546875,203.74940490722656,46.89866638183594
2020-03-09,65.1551513671875,60.77799987792969,169.5,146.14370727539062,189.59603881835938,40.53333282470703
2020-03-10,69.84772491455078,64.01950073242188,178.19000244140625,156.1376495361328,199.919677734375,43.02199935913086
2020-03-11,67.4218978881836,60.77050018310547,170.24000549316406,149.06431579589844,191.21214294433594,42.28200149536133
2020-03-12,60.763671875,55.74549865722656,154.47000122070312,134.9273223876953,173.67965698242188,37.369998931884766
2020-03-13,68.04365539550781,60.98649978637695,170.27999877929688,154.10975646972656,188.39125061035156,36.44133377075195
2020-03-16,59.29005432128906,54.21649932861328,146.00999450683594,131.39544677734375,165.82427978515625,29.67133331298828
2020-03-17,61.89704132080078,55.9900016784668,149.4199981689453,142.214111328125,178.40069580078125,28.68000030517578
2020-03-18,60.381805419921875,54.84000015258789,146.9600067138672,136.22744750976562,172.97445678710938,24.08133316040039
2020-03-19,59.91915512084961,55.76449966430664,153.1300048828125,138.4688262939453,174.0126495361328,28.50933265686035
2020-03-20,56.11516189575195,53.61600112915039,149.72999572753906,133.2681427001953,167.195556640625,28.50200080871582
2020-03-23,54.92304229736328,52.83100128173828,148.10000610351562,131.9388427734375,167.31625366210938,28.952667236328125
2020-03-24,60.43320846557617,56.722999572753906,160.97999572753906,143.93150329589844,180.27281188964844,33.66666793823242
2020-03-25,60.10029983520508,55.1245002746582,156.2100067138672,142.55374145507812,178.9379425048828,35.95000076293945
2020-03-26,63.26295852661133,58.087501525878906,163.33999633789062,151.47059631347656,188.36085510253906,35.21066665649414
2020-03-27,60.64372253417969,55.535499572753906,156.7899932861328,145.2510986328125,181.88259887695312,34.29066848754883
2020-03-30,62.37438201904297,57.340999603271484,165.9499969482422,155.46812438964844,188.498291015625,33.47533416748047
2020-03-31,62.2470817565918,58.140499114990234,166.8000030517578,153.02304077148438,186.88853454589844,34.93333435058594
2020-04-01,58.97182846069336,55.28099822998047,159.60000610351562,147.58944702148438,178.94772338867188,32.104000091552734
2020-04-02,59.95587158203125,56.04199981689453,158.19000244140625,150.6458740234375,182.57948303222656,30.29800033569336
2020-04-03,59.09421920776367,54.89400100708008,154.17999267578125,149.25836181640625,179.98817443847656,32.000667572021484
2020-04-06,64.24943542480469,59.34600067138672,165.5500030517578,160.35838317871094,192.85641479492188,34.41600036621094
2020-04-07,63.50529479980469,59.32550048828125,168.8300018310547,158.6312713623047,192.77789306640625,36.36333465576172
2020-04-08,65.13069915771484,60.513999938964844,174.27999877929688,160.2225341796875,196.87098693847656,36.589332580566406
2020-04-09,65.6006851196289,60.5724983215332,175.19000244140625,160.2322235107422,197.15562438964844,38.20000076293945
2020-04-13,66.88825988769531,60.87799835205078,174.7899932861328,160.59120178222656,199.28558349609375,43.39666748046875
2020-04-14,70.26632690429688,63.46149826049805,178.1699981689453,168.53782653808594,207.95274353027344,47.32600021362305
2020-04-15,69.62499237060547,63.12350082397461,176.97000122070312,166.7719268798828,205.5675506591797,48.65533447265625
2020-04-16,70.17821502685547,63.173500061035156,176.25,171.77854919433594,209.317138671875,49.680667877197266
2020-04-17,69.22598266601562,64.1624984741211,179.24000549316406,173.29222106933594,211.3195037841797,50.259334564208984
2020-04-20,67.7890853881836,63.330501556396484,178.24000549316406,169.85739135742188,208.81651306152344,49.75733184814453
2020-04-21,65.69368743896484,60.81700134277344,170.8000030517578,162.83258056640625,201.1112823486328,45.781333923339844
2020-04-22,67.58589935302734,63.160499572753906,182.27999877929688,168.36318969726562,207.07916259765625,48.807334899902344
2020-04-23,67.32398986816406,63.81549835205078,185.1300048828125,166.32557678222656,206.63748168945312,47.04199981689453
2020-04-24,69.26759338378906,63.96549987792969,190.07000732421875,169.36256408691406,209.89620971679688,48.34333419799805
2020-04-27,69.31656646728516,63.79399871826172,187.5,168.87744140625,211.5845184326172,53.25
2020-04-28,68.19298553466797,61.68349838256836,182.91000366210938,164.763427734375,207.59939575195312,51.27466583251953
2020-04-29,70.43279266357422,67.0739974975586,194.19000244140625,172.156982421875,214.96107482910156,53.367332458496094
2020-04-30,71.91863250732422,67.43299865722656,204.7100067138672,173.8840789794922,214.8727264404297,52.12533187866211
2020-05-01,70.76081085205078,66.03050231933594,202.27000427246094,169.38198852539062,208.81651306152344,46.75466537475586
2020-05-04,71.76199340820312,66.33999633789062,205.25999450683594,173.52508544921875,211.25079345703125,50.74599838256836
2020-05-05,72.83905792236328,67.55549621582031,207.07000732421875,175.3880157470703,213.6457977294922,51.2140007019043
2020-05-06,73.5905532836914,67.36499786376953,208.47000122070312,177.1151123046875,214.96107482910156,52.172000885009766
2020-05-07,74.3518295288086,68.62799835205078,211.25999450683594,178.1436004638672,217.7290802001953,52.00266647338867
2020-05-08,76.12154388427734,69.41850280761719,212.35000610351562,179.1915283203125,220.7130126953125,54.62799835205078
2020-05-11,77.3193359375,70.16300201416016,213.17999267578125,181.19032287597656,222.68592834472656,54.08599853515625
2020-05-12,76.43572998046875,68.78700256347656,210.10000610351562,177.08599853515625,218.02354431152344,53.96066665649414
2020-05-13,75.51282501220703,67.46649932861328,205.10000610351562,174.4080352783203,215.29481506347656,52.73066711425781
2020-05-14,75.97672271728516,67.80650329589844,206.80999755859375,175.1648712158203,217.7388916015625,53.55533218383789
2020-05-15,75.52754974365234,68.65950012207031,210.8800048828125,177.7166748046875,219.15232849121094,53.27799987792969
2020-05-18,77.30706024169922,69.1969985961914,213.19000244140625,179.41468811035156,223.235595703125,54.242000579833984
